track_id,track_name,artists,album_name,duration_ms,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,Matt Nathanson,Some Mad Hope,215173,71,False,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,acoustic
6XrNrp7UtGgyZcHJ0ckL0w,"""Something In the Rain"" (Something In the Rain, Pt. 1) [Music from the Original TV Series]",Rachael Yamagata,Something In the Rain (Music from the Original TV Series),296862,49,False,0.422,0.272,4,-10.772,0,0.0353,0.496,1.07e-05,0.0704,0.113,143.413,4,acoustic
72R0X0h8YaxYNpegeoOl0M,Kiss Me Slowly,Parachute,The Way It Was,235813,61,False,0.47,0.801,9,-6.426,1,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,4,acoustic
6R6ux6KaKrhAg2EIB2krdU,Without You,Parachute,Wide Awake,228933,61,False,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,4,acoustic
2D9w6sabdMCLSheW5aegwO,Absolutely Zero,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),339196,20,False,0.521,0.495,5,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,4,acoustic
1Qo3taHLFSQpzLm5Sty7M4,Sleep All Day,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),296843,22,False,0.616,0.81,2,-6.51,1,0.0668,0.369,0.0,0.107,0.79,97.994,4,acoustic
71M4QMn8nrok1KFVXwEEyU,You and I Both,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),218240,35,False,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,4,acoustic
4lxGVzcUaSF5HW5jtWnShV,Long Nights,Eddie Vedder,Into The Wild (Music For The Motion Picture),151773,60,False,0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,4,acoustic
2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,Gabrielle Aplin,English Rain,181400,59,False,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,acoustic
5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,KT Tunstall,Eye To The Telescope,201706,73,False,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,4,acoustic
1uSuY2qLCbx1QB7oPUVhFG,Who Needs Shelter,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),192260,22,False,0.514,0.569,6,-7.866,0,0.03,0.601,2.21e-06,0.218,0.264,142.597,4,acoustic
6twvFrIoIINH8UW8EB8OnU,No Stopping Us,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),198855,19,False,0.646,0.836,1,-6.203,1,0.0327,0.301,3.23e-05,0.29,0.727,105.991,4,acoustic
2pelUnMKr07JjJpilj9Yew,I'll Do Anything,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),191889,24,False,0.57,0.711,9,-4.155,1,0.0703,0.119,0.0,0.352,0.648,163.117,4,acoustic
7d0bJhpp0mCYyMXaMgWyMS,Make You Feel My Love,JJ Heller,I Dream of You: CALM,171293,57,False,0.678,0.199,9,-9.785,1,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,4,acoustic
73CbJykoV6WapWGfTeRzTl,The Remedy (I Won't Worry),Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),256440,35,False,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4,acoustic
3ixLIO5BsTmic0Pp27FaPY,Too Much Food,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),221425,20,False,0.626,0.926,2,-4.441,1,0.0477,0.0265,0.0,0.159,0.548,99.997,4,acoustic
5ZetMq21bMQN5oo4TtdOxu,The Boy's Gone,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),255047,18,False,0.686,0.556,1,-8.5,0,0.0271,0.532,0.0,0.0922,0.36,112.997,4,acoustic
73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),208793,19,False,0.56,0.832,9,-5.595,1,0.0352,0.108,0.0,0.232,0.802,100.957,4,acoustic
4MihgVRpD82EZoT61GW63w,Curbside Prophet,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),214552,23,False,0.619,0.793,5,-5.964,1,0.0661,0.263,0.0,0.0828,0.892,177.991,4,acoustic
1BECZPXBXzobsfmlzj0g3I,"Tonight, Not Again - Live",Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),264280,19,False,0.56,0.278,3,-12.501,1,0.0921,0.733,0.0,0.112,0.594,102.187,4,acoustic
14vExHBkh1prEAN94wZug8,"Tonight, Not Again",Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),289041,18,False,0.595,0.805,8,-7.926,1,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4,acoustic
0fzCtVM9D5UEwiLqcY8Ouq,Hard Sun,Eddie Vedder,Into The Wild (Music For The Motion Picture),322080,65,False,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4,acoustic
6IF2P93LkyW4GqDQu1yS7H,Here with Me,Susie Suh,Here with Me,238971,55,False,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,4,acoustic
34dnNAUoIPcwnK0RtVMBWZ,The Scientist,Tyler Ward,"Tyler Ward Covers, Vol. 5",276575,47,False,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,acoustic
5aDpULK8MbJmHl42kR5KNI,Collide,Howie Day,Stop All The World Now,249120,56,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic
1fI1TMpz7FVkpoYBhmiywp,get better,Eden Elf,get better,111734,53,False,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4,acoustic
23Mcmg5O8rBKAOzxvrTjnD,Sympathy,Kitri,Hikare Inochi,210760,49,False,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,acoustic
0gVbkmFqq5fIkXtJJ3UTfM,Let It Go,Boyce Avenue,Let It Go,255688,51,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic
00DuOxungwHwVUX2m37P0P,What You Need,Chord Overstreet,What You Need,181786,53,False,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,acoustic
2lFlveK1y13WWp3vnQtrr3,100 Years,Five For Fighting,The Battle for Everything,244600,66,False,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,acoustic
2WD93lsfJonaKtrQtpLB2R,You're the Sea,Andrew Belle,Nightshade,174546,56,False,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,4,acoustic
7njTGO45SkaBTNu35t2Yq0,No Direction,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 1",234330,47,False,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,acoustic
6ivkBaxvclVhwZDE2uwldj,Belong,Cary Brothers,Under Control,255600,51,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic
6Cvti10W0AzmzG9D1tpuKp,As It Was,The Mayries,As It Was,176542,55,False,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,4,acoustic
03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,Jason Mraz,I'm Yours,243494,60,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,acoustic
5RO0MNa5hBKIM4OcjygadU,Chi Mai,Joseph Sullinger,Chi Mai,188695,40,False,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,acoustic
78TKtlSLWK8pZAKKW3MyQL,Say Something,A Great Big World,Say Something,229400,58,False,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3,acoustic
1esE8j1nVyzEQ5rVhYXoJT,Had It All,Parachute,Parachute,216853,55,False,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,acoustic
68Yc9ylRZZPtsuVgtrxcDj,Take Me Back ft. Yonnyboii,Zack Tabudlo,Take Me Back,149000,50,False,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,4,acoustic
3tjjCCdXSdaVEo4q4y071G,Whole Again - Acoustic Version,Tobey Rosen,Whole Again (Acoustic Version),157231,52,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,acoustic
3tob5ofeuvFKKSbOTldenC,Overpass Graffiti,The Mayries,Overpass Graffiti,226603,54,False,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,acoustic
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,258826,73,False,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,acoustic
3uAdZpIbMTtVXitHVibLMV,Let Her Go,Andrew Foy,Let Her Go,194013,38,False,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,acoustic
2LC523tbEPFpc1pnikbt5b,Brighter Than Sunshine,Aqualung,Still Life,242439,53,False,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,acoustic
3ISLwA96mtx13Wx7K1PPPk,Love Story,Tyler Ward,Love Story,232500,55,False,0.498,0.12,0,-17.721,1,0.0487,0.851,0.0,0.171,0.338,121.187,4,acoustic
7Ca2CkwSqHyr3eCh8IRdjz,Mujer con Abanico,Agustín Amigó,Mujer con Abanico,156787,41,False,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,4,acoustic
6ql0ffq6Jvyh9OKqrJCMaP,In the Shadows,Amy Stroup,In the Shadows,263823,46,False,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,acoustic
1EyvonxK8OGHRV4WDRdArc,Can You Feel the Love Tonight,Boyce Avenue,Can You Feel the Love Tonight,250916,63,False,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,acoustic
0EKBV6GybPtALXUgWqWrym,The Story,Brandi Carlile,The Story,238493,66,False,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4,acoustic
41A82PidFKhGX5hm1WoaDs,Better,JJ Heller,Better,215906,54,False,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,acoustic
5oV8bZaShr2d01FFMHBUPq,Iris,Kina Grannis,Iris,181136,62,False,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,3,acoustic
5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,The Mayries,#Acoustic,157466,57,False,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,acoustic
04qDUASuSfVp6fktfsxVej,I Need You More Today,Caleb Santos,I Need You More Today,233728,68,False,0.461,0.522,11,-7.513,1,0.043,0.36,0.0,0.123,0.446,157.768,4,acoustic
3g61xRaqII8q1wlQDzv550,Beautiful Soul,Boyce Avenue,"Cover Sessions, Vol. 4",216612,62,False,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,4,acoustic
3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,Jason Mraz,Know.,245186,53,False,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,acoustic
2f4jlGvGi3ZDGogXys5FUp,"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",Rachael Yamagata,Something In the Rain (Music from the Original TV Series),219613,44,False,0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,acoustic
3NCg46FWgnANZc9HQHQOQR,Forever And Always,Parachute,The Way It Was,248960,57,False,0.657,0.716,2,-5.675,1,0.0301,0.014,0.0,0.0483,0.435,93.924,4,acoustic
0muntSMuAZzcwYBBMZj6sf,Fine On The Outside,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,252466,52,False,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,4,acoustic
4bXoVtbp6fN8FaSQvGQB41,Tortured Soul,Chord Overstreet,Tree House Tapes,246613,53,False,0.55,0.499,4,-9.502,1,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1,acoustic
3FRARAKLpHw3er9ZaTwaHO,I Believe in You,JJ Heller,I Believe in You,198786,53,False,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4,acoustic
2Dzhwe90lhHXVU6lk7Nx0H,At Home,Jon Bryant,Cult Classic,226640,55,False,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,acoustic
12niARgkwxGsklcEwh6GlG,"Portland, Maine",Donovan Woods,"Hard Settle, Ain't Troubled",203869,66,False,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,acoustic
0v0pc1lIt5p6EBX7pnfOGF,Holding On and Letting Go,Ross Copperman,Holding On and Letting Go LP,317441,49,False,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,acoustic
5wQci5VCUjdbKnRD61XYwu,The Flood,Joshua Hyslop,In Deepest Blue (Bonus Track Version),261640,60,False,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,4,acoustic
0HQnJee8ShSDu2AYwibxst,Hanggang Kailan (Umuwi Ka Na Baby),Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),211933,38,False,0.59,0.407,4,-9.079,1,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4,acoustic
4VoJCUgNmnqG2qF0peDBkw,Out of My League,Stephen Speaks,No More Doubt,218800,67,False,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,acoustic
7xLhousIHDxoGgeJNhO4Ye,Say Something,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,233266,57,False,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,acoustic
1bhpBRCLsVg3p7BWARbaDS,Rise,Eddie Vedder,Into The Wild (Music For The Motion Picture),156453,60,False,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,acoustic
6NSlOEEtWlqvEFrjQsry77,World Spins Madly On,The Weepies,Say I Am You,165133,64,False,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4,acoustic
1HqVCK9h4LiJ61aRrrKTAt,Stumble,Freddie King,Thanksgiving Party,216626,0,False,0.678,0.612,4,-9.764,1,0.0339,0.1,0.316,0.164,0.857,118.381,4,acoustic
0wP19iM8ULJyV0r0LFDsDv,Paradise,Taj Mahal,Supa Chill,251426,0,False,0.65,0.406,7,-13.492,1,0.0761,0.568,0.0,0.484,0.862,79.642,4,acoustic
27Fq4XyOkogdGLcfsVdjFb,"Moonlight, Mistletoe & You",Keb' Mo',Un tecito y a mimir,209293,0,False,0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,3,acoustic
45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,Motohiro Hata,青の光景,308146,61,False,0.523,0.445,10,-6.359,1,0.0329,0.188,0.0,0.18,0.336,78.957,4,acoustic
4iObEYRE4FLm0D90gmZFef,Since U Been Gone - Acoustic Version,Thomas Daniel,Since U Been Gone,221170,50,False,0.538,0.162,5,-13.31,1,0.0299,0.847,0.0,0.114,0.366,94.981,4,acoustic
3akr0ZrJxLMBLIFeNNKffW,"One more time,One more chance",Masayoshi Yamazaki,"One more time,One more chance",330786,47,False,0.519,0.429,11,-7.707,0,0.0317,0.658,0.0,0.111,0.396,129.491,4,acoustic
7BRwh1bemr9rFMDeTbcy5S,Creep,Kina Grannis,Creep,234135,58,False,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,4,acoustic
3rzRo91l4htQvMXhsiECAX,Higher Love,Todd Carey,Higher Love,173250,30,False,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,acoustic
0v1vufjir4OE4iRckLMoLd,Hyouriittai,YUZU,Shinsekai,336619,52,False,0.223,0.891,1,-3.626,0,0.138,0.325,0.0,0.287,0.333,159.888,4,acoustic
4vAnqYqm1DOo5IDVcxORX3,How Long Will I Love You,Canyon City,How Long Will I Love You,144830,55,False,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,4,acoustic
2X5AFygz5SDYlXagyPw8kX,Binibini,Zack Tabudlo,Binibini,221538,67,False,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,acoustic
13GvSZgg9LOs3M9uGbWsPE,You Were Supposed to Be Different,Aron Wright,You Were Supposed to Be Different,192972,45,False,0.436,0.239,7,-12.83,1,0.0282,0.861,8.48e-05,0.0902,0.137,73.761,4,acoustic
4cR4nao0hqqBtklQmGVqbe,Thinking out Loud,Boyce Avenue,"Cover Sessions, Vol. 3",278640,56,False,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,4,acoustic
4x7AdVDV9IFWp8pg4LMz90,Perfect / Style,Jonah Baker,Covers,212864,37,False,0.593,0.292,11,-12.755,1,0.0364,0.828,0.0,0.174,0.375,111.121,4,acoustic
5eNYumDY5PCXtKKJ0SWg2r,Poison & Wine,The Civil Wars,Barton Hollow,219466,54,False,0.285,0.186,1,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4,acoustic
6dwkFmLUz6hx2CZG2EqLol,Collide,Howie Day,Stop All The World Now,249120,66,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic
7aohwSiTDju51QmC54AUba,You And I,Ingrid Michaelson,Be OK,148400,63,False,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,4,acoustic
7g3ryXLtXExZ0OFCj17Ae1,Give Me Your Forever (ft. Billkin),Zack Tabudlo,Give Me Your Forever,244800,58,False,0.601,0.439,8,-7.589,1,0.0269,0.0642,0.0,0.0942,0.275,99.976,4,acoustic
5MrgVJzR1du1gz8XWe4m28,Falling in Love at a Coffee Shop,Landon Pigg,Coffee Shop,270840,55,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic
5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),Anna Nalick,Wreck of the Day,279826,65,False,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,3,acoustic
63bmIgH9sS6sX5Sc7MetGq,Habang Buhay,Zack Tabudlo,Episode,244067,69,False,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,4,acoustic
3ZjSJv88euP3CdvTg07dZL,Beautiful Soul,Jonah Baker,Beautiful Soul,214738,44,False,0.394,0.281,9,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,4,acoustic
14BMBNRzv24eG6OKoIgPfP,Bulletproof,Ben Woodward,Bulletproof,207677,39,False,0.59,0.552,7,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,5,acoustic
5pEmeoMUW38w1oU3kPelvR,Spectrum,Andrew Belle,Nightshade,265506,54,False,0.539,0.717,3,-7.385,1,0.031,0.000298,0.111,0.125,0.212,117.973,4,acoustic
2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,Jonah Baker,Girls Like You (Acoustic Version),188494,44,False,0.543,0.138,0,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,4,acoustic
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,Zack Tabudlo,Nangangamba,210354,70,False,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,4,acoustic
6huS9u0BDfeQHq0lObNLPl,Better Together,Us The Duo,Better Together,200706,64,False,0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,4,acoustic
14NiShC5b46yQxBN1mu9VJ,Heartbreak Anniversary,Andrew Foy,Heartbreak Anniversary,199256,40,False,0.674,0.122,1,-17.963,1,0.0427,0.882,0.0,0.139,0.339,130.014,4,acoustic
3DyhwZyBFedvnt68fMi6vf,One More Time Around,Tyler Ward,One More Time Around,205666,47,False,0.429,0.358,0,-9.076,1,0.0346,0.614,0.0,0.0875,0.187,134.279,4,acoustic
6kRZfOZSuoi0Htg6gROKDz,Say Something,A Great Big World,流星花園音樂專輯,229573,40,False,0.456,0.101,2,-11.75,1,0.038,0.876,1.74e-06,0.0776,0.155,139.896,3,acoustic
5e9DrLUUZraUE7mmniufjn,Heart Can’t Lose,Zack Tabudlo,Episode,240952,55,False,0.647,0.567,1,-8.971,1,0.0328,0.0318,0.0,0.133,0.374,125.871,4,acoustic
2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,Donovan Woods,The Other Way,199594,57,False,0.322,0.213,10,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,4,acoustic
33JX2be3eKVhl5xk8YQhVc,Empty,Ray LaMontagne,Till The Sun Turns Black,317280,48,False,0.482,0.381,2,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,4,acoustic
29Ns3avs48iQhNQgrHMEkm,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",Megan Davies,"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)",231965,54,False,0.393,0.207,10,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,4,acoustic
2XDxQ3VzovLzh60zgOaNEi,The Reason,Tim Halperin,Covers,200800,53,False,0.423,0.207,7,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,4,acoustic
0J4sK2VO75cRSVoj0FokQn,Fix You,Canyon City,Refuge,261665,60,False,0.522,0.152,2,-14.996,1,0.0303,0.788,2.37e-05,0.148,0.133,144.055,4,acoustic
7bpR5j22mNID1pXwgRcZP1,Hand to Hold,JJ Heller,Hand to Hold,231605,54,False,0.547,0.313,0,-7.982,1,0.0315,0.612,7.97e-06,0.111,0.261,133.737,4,acoustic
1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,Trouble,306200,62,False,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,acoustic
34p2uL1CvmaHn3uLfOKt8d,One Last Dance,Us The Duo,Public Record,224847,51,False,0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,3,acoustic
2EKxmYmUdAVXlaHCnnW13o,Heaven,Boyce Avenue,"Cover Sessions, Vol. 2",250063,61,False,0.619,0.28,8,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,4,acoustic
1jkBuvWI9IGEz9thXiKOlP,The Spark - Bonus Track,Joshua Hyslop,In Deepest Blue (Bonus Track Version),201933,51,False,0.596,0.429,3,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,4,acoustic
7K36drJq6lInkW6Kkojucp,American Beauty,Drew Holcomb & The Neighbors,Medicine,158013,63,False,0.645,0.169,9,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,4,acoustic
4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Ray LaMontagne,Part Of The Light,296386,65,False,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4,acoustic
72SPsHheqN6J3sI520jT9E,Colors,Amos Lee,Amos Lee,160453,64,False,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,4,acoustic
52J3WARiRHMtXbFXUWrVgu,Someone You Loved,Boyce Avenue,"Cover Sessions, Vol. 6",182442,57,False,0.736,0.364,1,-5.966,1,0.0349,0.741,0.0,0.0932,0.371,110.023,4,acoustic
03VNgdCL9t8aPyvwZecglI,More Than Friends (feat. Meghan Trainor),Jason Mraz,Know.,181360,54,False,0.451,0.528,2,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,5,acoustic
3M6NL7PxIDZ3ArfPrBUTUP,Flurry Rush,Days N Daze,Show Me the Blueprints.,169318,37,True,0.371,0.674,9,-3.72,1,0.0488,0.169,0.0,0.0889,0.92,87.603,4,acoustic
7jJH8F3PHlNvxfqEAAfFDl,I Choose You,Sara Bareilles,The Blessed Unrest,218573,63,False,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,4,acoustic
6JNEDSev5Tp5VQR04SEBfV,I Do Adore,Mindy Gledhill,Anchor,149160,53,False,0.69,0.334,9,-5.626,1,0.066,0.947,0.0,0.0895,0.8,74.721,4,acoustic
1gRa1tyGV1GY60QgU5DkQH,I'll Be Home For Christmas,Dave Barnes,Christmas Faves 2022,183293,0,False,0.594,0.307,10,-13.062,1,0.0249,0.796,0.0414,0.15,0.24,94.026,3,acoustic
5DUAKXpyv3nL50PnAQbPS0,Fuck You,Get Dead,Tall Cans & Loose Ends,169266,36,True,0.608,0.917,11,-5.341,1,0.0601,0.236,0.0,0.13,0.936,117.875,4,acoustic
6OCsvPU6P84wJ0erggCRv4,Christmas Comes But Once A Year,Albert King,pov: you have a holly jolly christmas,272640,0,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic
7qJtNgmUyzy3R86vJwk9Wp,Christmas Comes But Once A Year,Albert King,pov: you rock around the christmas tree,272640,0,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic
6hy5eqMQ36KAChR1ZZ05zc,If I Ain't Got You - Acoustic,John Adams,If I Ain't Got You (Acoustic),176509,55,False,0.652,0.15,5,-12.699,1,0.0363,0.923,0.0,0.102,0.361,104.018,3,acoustic
4Gcx0DkgBVticyPDpezwg5,Believe - Acoustic,John Adams,Believe (Acoustic),179886,57,False,0.765,0.241,4,-8.865,1,0.0373,0.873,0.0,0.111,0.182,123.95,4,acoustic
0fUB9bwvKLRpOB18YZHz5N,Iris - Acoustic,Adam Christopher,Iris (Acoustic),184200,54,False,0.589,0.249,2,-10.086,1,0.0329,0.717,0.0,0.106,0.363,150.096,3,acoustic
0I0l2Oo5zjpCEphpDJL0Pm,Rain - Long Ver.,Motohiro Hata,言ノ葉,447306,44,False,0.588,0.604,9,-7.602,1,0.024,0.343,6.86e-05,0.252,0.351,92.02,4,acoustic
4v0RBzYNzTknP6d0zN2VQb,C'est si bon,Aoi Teshima,Cheek to Cheek~I Love Cinemas~,108346,51,False,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,acoustic
1FQH1FxPwwIj9aKyPBDf9b,Baby (Acoustic Version),Jonah Baker,Baby (Acoustic Version),160768,42,False,0.655,0.147,8,-14.409,1,0.0371,0.88,0.0,0.266,0.328,116.103,4,acoustic
4YgEwanzISFU4xa27saTux,Reason,YUZU,Land,304320,47,False,0.363,0.819,7,-3.128,1,0.0634,0.0591,0.0,0.0988,0.468,122.527,4,acoustic
7pKMoXeiCv40wbrjII06VO,I Like Me Better,Boyce Avenue,I Like Me Better,201508,54,False,0.473,0.263,9,-8.609,1,0.033,0.814,0.0,0.142,0.315,87.145,4,acoustic
